min_t	max_t	latest_value	n	category	sub_category	unit	scale
2010	2020	108,543.79	11	National Accounts-GDP at Current Prices - Base Year 2010	GDP - Current Market Prices (2010 Series) - Agriculture, Forestry and Fishing - Growing of Tea (Gre	Rs.	Million
2010	2020	133,317.40	11	National Accounts-GDP at Current Prices - Base Year 2010	GDP - Current Market Prices (2010 Series) - Agriculture, Forestry and Fishing - Growing of Vegetabl	Rs.	Million
2010	2020	116,135.38	11	National Accounts-GDP at Current Prices - Base Year 2010	GDP - Current Market Prices (2010 Series) - Agriculture, Forestry and Fishing - Growing of fruits	Rs.	Million
2010	2020	3,863.65	11	National Accounts-GDP at Current Prices - Base Year 2010	GDP - Current Market Prices (2010 Series) - Agriculture, Forestry and Fishing - Growing of other be	Rs.	Million
2010	2020	32,544.66	11	National Accounts-GDP at Current Prices - Base Year 2010	GDP - Current Market Prices (2010 Series) - Agriculture, Forestry and Fishing - Growing of other pe	Rs.	Million
2010	2020	17,421.96	11	National Accounts-GDP at Current Prices - Base Year 2010	GDP - Current Market Prices (2010 Series) - Agriculture, Forestry and Fishing - Growing of rubber	Rs.	Million
2010	2020	94,891.81	11	National Accounts-GDP at Current Prices - Base Year 2010	GDP - Current Market Prices (2010 Series) - Agriculture, Forestry and Fishing - Growing of spices,	Rs.	Million
2010	2020	135,409.13	11	National Accounts-GDP at Current Prices - Base Year 2010	GDP - Current Market Prices (2010 Series) - Agriculture, Forestry and Fishing - Marine fishing and	Rs.	Million
2010	2020	13,178.24	11	National Accounts-GDP at Current Prices - Base Year 2010	GDP - Current Market Prices (2010 Series) - Agriculture, Forestry and Fishing - Plant propagation a	Rs.	Million
2010	2020	14,972,995.16	11	National Accounts-GDP at Current Prices - Base Year 2010	GDP - Current Market Prices (2010 Series) - Gross Domestic Product at Market Price	Rs.	Million
2010	2020	14,567,811	11	National Accounts-GDP at Current Prices - Base Year 2010	GDP - Current Market Prices (2010 Series) - Gross National Income at Market Price	Rs.	Million
2010	2020	14,115,700.84	11	National Accounts-GDP at Current Prices - Base Year 2010	GDP - Current Market Prices (2010 Series) - Gross Value Added (GVA) at Basic Price	Rs.	Million
2010	2020	3,930,042.44	11	National Accounts-GDP at Current Prices - Base Year 2010	GDP - Current Market Prices (2010 Series) - Industries	Rs.	Million
2010	2020	1,015,771.70	11	National Accounts-GDP at Current Prices - Base Year 2010	GDP - Current Market Prices (2010 Series) - Industries - Construction	Rs.	Million
2010	2020	116,710.24	11	National Accounts-GDP at Current Prices - Base Year 2010	GDP - Current Market Prices (2010 Series) - Industries - Electricity, gas, steam and air conditionin	Rs.	Million
2010	2020	66,775.48	11	National Accounts-GDP at Current Prices - Base Year 2010	GDP - Current Market Prices (2010 Series) - Industries - Manufacture of basic metals and fabricated	Rs.	Million
2010	2020	114,429.58	11	National Accounts-GDP at Current Prices - Base Year 2010	GDP - Current Market Prices (2010 Series) - Industries - Manufacture of chemical products and basic	Rs.	Million
2010	2020	63,059.88	11	National Accounts-GDP at Current Prices - Base Year 2010	GDP - Current Market Prices (2010 Series) - Industries - Manufacture of coke and refined petroleum p	Rs.	Million
2010	2020	945,657.68	11	National Accounts-GDP at Current Prices - Base Year 2010	GDP - Current Market Prices (2010 Series) - Industries - Manufacture of food, beverages & Tobacco pr	Rs.	Million
2010	2020	64,850.01	11	National Accounts-GDP at Current Prices - Base Year 2010	GDP - Current Market Prices (2010 Series) - Industries - Manufacture of furniture	Rs.	Million
2010	2020	78,933.65	11	National Accounts-GDP at Current Prices - Base Year 2010	GDP - Current Market Prices (2010 Series) - Industries - Manufacture of machinery and equipment i.e.	Rs.	Million
2010	2020	58,875.60	11	National Accounts-GDP at Current Prices - Base Year 2010	GDP - Current Market Prices (2010 Series) - Industries - Manufacture of paper products, printing an	Rs.	Million
			0	Open Market Operations-Standing Deposit Facility	Standing Lending Facility - Special Rate Volume	LKR	bn
1970	2021	n.a.	52	Other Socio-Economic Data-Access to Facilities	Electricity - Electrification level	Percentage	Percentage
1971	2021	54.30	27	Other Socio-Economic Data-Access to Facilities	Water supply - Access to pipe borne water	Percentage	Percentage
2002	2021	94.40	20	Other Socio-Economic Data-Access to Facilities	Water supply - Access to safe drinking water	Percentage	Percentage
2000	2018	15.10	19	Population Statistics-Mid Year Population	Crude Birth Rate-All Island	Per 1,000 Persons	 
2000	2018	6.40	19	Population Statistics-Mid Year Population	Crude Death Rate-All Island	Per 1000 Persons	 
1989	2021	11,429	33	Population Statistics-Mid Year Population	Mid Year Population-Female	Thousands	 
2000	2020	0.50	21	Population Statistics-Mid Year Population	Mid Year Population-Growth Rate	%	 
1989	2021	10,727	33	Population Statistics-Mid Year Population	Mid Year Population-Male	Thousands	 
1964	2021	22,156	58	Population Statistics-Mid Year Population	Mid Year Population-Sri Lanka	Thousands	 
2009	2021	2,811	13	Population Statistics-Mid-Year Population by Province	Mid Year Population-Central	Thousands	 
2009	2021	1,783	13	Population Statistics-Mid-Year Population by Province	Mid Year Population-Eastern	Thousands	 
2009	2021	1,402	13	Population Statistics-Mid-Year Population by Province	Mid Year Population-North Central	Thousands	 
2009	2021	2,592	13	Population Statistics-Mid-Year Population by Province	Mid Year Population-North western	Thousands	 
2009	2021	1,165	13	Population Statistics-Mid-Year Population by Province	Mid Year Population-Northern	Thousands	 
2009	2021	2,696	13	Population Statistics-Mid-Year Population by Province	Mid Year Population-Southern	Thousands	 
2009	2021	1,400	13	Population Statistics-Mid-Year Population by Province	Mid Year Population-Uva	Thousands	 
2009	2021	6,219	13	Population Statistics-Mid-Year Population by Province	Mid Year Population-Western	Thousands	 
2009	2021	2,088	13	Population Statistics-Mid-Year Population by Province	Mid Year Population-sabaragamuwa	Thousands	 
			0	Prices and Indices-Index of Industrial Production (IIP)	IIP - Beverages	Index	 
			0	Prices and Indices-Index of Industrial Production (IIP)	IIP - Beverages - Change	%	 
			0	Prices and Indices-Index of Industrial Production (IIP)	IIP - Food products	Index	 
			0	Prices and Indices-Index of Industrial Production (IIP)	IIP - Food products - Change	%	 
			0	Prices and Indices-Index of Industrial Production (IIP)	IIP - Manufacture of Machinery & equipment	Index	 
			0	Prices and Indices-Index of Industrial Production (IIP)	IIP - Manufacture of Machinery & equipment - Change	%	 
			0	Prices and Indices-Index of Industrial Production (IIP)	IIP - Manufacture of Textiles	Index	 
			0	Prices and Indices-Index of Industrial Production (IIP)	IIP - Manufacture of Textiles - Change	%	 
			0	Prices and Indices-Index of Industrial Production (IIP)	IIP - Manufacture of Wearing Apparels	Index	 
			0	Prices and Indices-Index of Industrial Production (IIP)	IIP - Manufacture of Wearing Apparels - Change	%	 
			0	Prices and Indices-Index of Industrial Production (IIP)	IIP - Manufacture of basic metals	Index	 
			0	Prices and Indices-Index of Industrial Production (IIP)	IIP - Manufacture of basic metals - Change	%	 
			0	Prices and Indices-Index of Industrial Production (IIP)	IIP - Manufacture of basic pharmaceutical products and pharmaceutical preparations	Index	 
			0	Prices and Indices-Index of Industrial Production (IIP)	IIP - Manufacture of basic pharmaceutical products and pharmaceutical preparations - Change	%	 
			0	Prices and Indices-Index of Industrial Production (IIP)	IIP - Manufacture of chemicals & chemical products	Index	 
			0	Prices and Indices-Index of Industrial Production (IIP)	IIP - Manufacture of chemicals & chemical products - Change	%	 
			0	Prices and Indices-Index of Industrial Production (IIP)	IIP - Manufacture of coke and refined petroleum products	Index	 
			0	Prices and Indices-Index of Industrial Production (IIP)	IIP - Manufacture of coke and refined petroleum products - Change	%	 
			0	Prices and Indices-Index of Industrial Production (IIP)	IIP - Manufacture of electrical equipment	Index	 
			0	Prices and Indices-Index of Industrial Production (IIP)	IIP - Manufacture of electrical equipment - Change	%	 
			0	Prices and Indices-Index of Industrial Production (IIP)	IIP - Manufacture of fabricated metal products	Index	 
			0	Prices and Indices-Index of Industrial Production (IIP)	IIP - Manufacture of fabricated metal products - Change	%	 
			0	Prices and Indices-Index of Industrial Production (IIP)	IIP - Manufacture of furniture	Index	 
			0	Prices and Indices-Index of Industrial Production (IIP)	IIP - Manufacture of furniture - Change	%	 
			0	Prices and Indices-Index of Industrial Production (IIP)	IIP - Manufacture of leather and related products	Index	 
			0	Prices and Indices-Index of Industrial Production (IIP)	IIP - Manufacture of leather and related products - Change	%	 
			0	Prices and Indices-Index of Industrial Production (IIP)	IIP - Manufacture of other nonmetallic mineral products	Index	 
			0	Prices and Indices-Index of Industrial Production (IIP)	IIP - Manufacture of other nonmetallic mineral products - Change	%	 
			0	Prices and Indices-Index of Industrial Production (IIP)	IIP - Manufacture of paper and paper products	Index	 
			0	Prices and Indices-Index of Industrial Production (IIP)	IIP - Manufacture of paper and paper products - Change	%	 
			0	Prices and Indices-Index of Industrial Production (IIP)	IIP - Manufacture of rubber & plastic products	Index	 
			0	Prices and Indices-Index of Industrial Production (IIP)	IIP - Manufacture of rubber & plastic products - Change	%	 
			0	Prices and Indices-Index of Industrial Production (IIP)	IIP - Manufacture of wood and products of wood and cork except furniture; manufacture of articles of Straw and plaiting materials	Index	 
			0	Prices and Indices-Index of Industrial Production (IIP)	IIP - Manufacture of wood and products of wood and cork except furniture; manufacture of articles of Straw and plaiting materials - Change	%	 
			0	Prices and Indices-Index of Industrial Production (IIP)	IIP - Other manufacturing	Index	 
			0	Prices and Indices-Index of Industrial Production (IIP)	IIP - Other manufacturing - Change	%	 
			0	Prices and Indices-Index of Industrial Production (IIP)	IIP - Printing and reproduction of recorded media	Index	 
			0	Prices and Indices-Index of Industrial Production (IIP)	IIP - Printing and reproduction of recorded media - Change	%	 
			0	Prices and Indices-Index of Industrial Production (IIP)	IIP - Tobacco products	Index	 
			0	Prices and Indices-Index of Industrial Production (IIP)	IIP - Tobacco products - Change	%	 
			0	Prices and Indices-Index of Industrial Production (IIP)	Index of Industrial Production (IIP) - Change	%	 
1999	2021	581	23	Revenue and Expenditure of Provincial Councils-Expenditure of Provincial Councils	Revenue and Expenditure of Provincial Councils-Expenditure-Capital Expenditure-Central	Rs.	Mn.
1999	2021	757	23	Revenue and Expenditure of Provincial Councils-Expenditure of Provincial Councils	Revenue and Expenditure of Provincial Councils-Expenditure-Capital Expenditure-Eastern	Rs.	Mn.
1999	2021	751	23	Revenue and Expenditure of Provincial Councils-Expenditure of Provincial Councils	Revenue and Expenditure of Provincial Councils-Expenditure-Capital Expenditure-North-Central	Rs.	Mn.
1999	2021	716	23	Revenue and Expenditure of Provincial Councils-Expenditure of Provincial Councils	Revenue and Expenditure of Provincial Councils-Expenditure-Capital Expenditure-North-Western	Rs.	Mn.
1999	2021	595	23	Revenue and Expenditure of Provincial Councils-Expenditure of Provincial Councils	Revenue and Expenditure of Provincial Councils-Expenditure-Capital Expenditure-Northern	Rs.	Mn.
1999	2021	648	23	Revenue and Expenditure of Provincial Councils-Expenditure of Provincial Councils	Revenue and Expenditure of Provincial Councils-Expenditure-Capital Expenditure-Sabaragamuwa	Rs.	Mn.
1999	2021	2,477	23	Revenue and Expenditure of Provincial Councils-Expenditure of Provincial Councils	Revenue and Expenditure of Provincial Councils-Expenditure-Capital Expenditure-Southern	Rs.	Mn.
1996	2021	8,030	26	Revenue and Expenditure of Provincial Councils-Expenditure of Provincial Councils	Revenue and Expenditure of Provincial Councils-Expenditure-Capital Expenditure-Total	Rs.	Mn.
1999	2021	898	23	Revenue and Expenditure of Provincial Councils-Expenditure of Provincial Councils	Revenue and Expenditure of Provincial Councils-Expenditure-Capital Expenditure-Uva	Rs.	Mn.
1999	2021	608	23	Revenue and Expenditure of Provincial Councils-Expenditure of Provincial Councils	Revenue and Expenditure of Provincial Councils-Expenditure-Capital Expenditure-Western	Rs.	Mn.
1999	2021	41,676	23	Revenue and Expenditure of Provincial Councils-Expenditure of Provincial Councils	Revenue and Expenditure of Provincial Councils-Expenditure-Recurrent (Inclu. Local Govt.)-Central	Rs.	Mn.
1999	2021	30,424	23	Revenue and Expenditure of Provincial Councils-Expenditure of Provincial Councils	Revenue and Expenditure of Provincial Councils-Expenditure-Recurrent (Inclu. Local Govt.)-Eastern	Rs.	Mn.
1999	2021	22,160	23	Revenue and Expenditure of Provincial Councils-Expenditure of Provincial Councils	Revenue and Expenditure of Provincial Councils-Expenditure-Recurrent (Inclu. Local Govt.)-North-Central	Rs.	Mn.
1999	2021	37,093	23	Revenue and Expenditure of Provincial Councils-Expenditure of Provincial Councils	Revenue and Expenditure of Provincial Councils-Expenditure-Recurrent (Inclu. Local Govt.)-North-Western	Rs.	Mn.
1999	2021	27,524	23	Revenue and Expenditure of Provincial Councils-Expenditure of Provincial Councils	Revenue and Expenditure of Provincial Councils-Expenditure-Recurrent (Inclu. Local Govt.)-Northern	Rs.	Mn.
1999	2021	31,250	23	Revenue and Expenditure of Provincial Councils-Expenditure of Provincial Councils	Revenue and Expenditure of Provincial Councils-Expenditure-Recurrent (Inclu. Local Govt.)-Sabaragamuwa	Rs.	Mn.
1999	2021	40,344	23	Revenue and Expenditure of Provincial Councils-Expenditure of Provincial Councils	Revenue and Expenditure of Provincial Councils-Expenditure-Recurrent (Inclu. Local Govt.)-Southern	Rs.	Mn.
1996	2021	323,762	26	Revenue and Expenditure of Provincial Councils-Expenditure of Provincial Councils	Revenue and Expenditure of Provincial Councils-Expenditure-Recurrent (Inclu. Local Govt.)-Total	Rs.	Mn.
1999	2021	26,867	23	Revenue and Expenditure of Provincial Councils-Expenditure of Provincial Councils	Revenue and Expenditure of Provincial Councils-Expenditure-Recurrent (Inclu. Local Govt.)-Uva	Rs.	Mn.
1999	2021	66,424	23	Revenue and Expenditure of Provincial Councils-Expenditure of Provincial Councils	Revenue and Expenditure of Provincial Councils-Expenditure-Recurrent (Inclu. Local Govt.)-Western	Rs.	Mn.
